"world", "noun", "A1"
"would modal", "verb", "A1"
"write", "verb", "A1"
"writer", "noun", "A1"
"writing", "noun", "A1"
"wrong", "adjective", "A1"
"yeah", "exclamation", "A1"
"year", "noun", "A1"
"yellow", "adjective", "A1"
"yellow", "noun", "A1"
"yes", "exclamation", "A1"
"yesterday", "adverb", "A1"
"yesterday", "noun", "A1"
"you", "pronoun", "A1"
"young", "adjective", "A1"
"your", "determiner", "A1"
"yourself", "pronoun", "A1"
"ability", "noun", "A2"
"able", "adjective", "A2"
"abroad", "adverb", "A2"
"accept", "verb", "A2"
"accident", "noun", "A2"
"according to", "preposition", "A2"
"achieve", "verb", "A2"
"act", "verb", "A2"
"active", "adjective", "A2"
"actually", "adverb", "A2"
"adult", "adjective", "A2"
"advantage", "noun", "A2"
"adventure", "noun", "A2"
"advertise", "verb", "A2"
"advertisement", "noun", "A2"
"advertising", "noun", "A2"
"affect", "verb", "A2"
"after", "adverb", "A2"
"after", "conjunction", "A2"
"against", "preposition", "A2"
"ah", "exclamation", "A2"
"airline", "noun", "A2"
"alive", "adjective", "A2"
"all", "adverb", "A2"
"all right", "adjective", "A2"
"all right", "adverb", "A2"
"all right", "exclamation", "A2"
"allow", "verb", "A2"
"almost", "adverb", "A2"
"alone", "adjective", "A2"
"alone", "adverb", "A2"
"along", "adverb", "A2"
"along", "preposition", "A2"
"already", "adverb", "A2"
"alternative", "noun", "A2"
"although", "conjunction", "A2"
"among", "preposition", "A2"
"amount", "noun", "A2"
"ancient", "adjective", "A2"
"ankle", "noun", "A2"
"any", "adverb", "A2"
"any more", "adverb", "A2"
"anybody", "pronoun", "A2"
"anyway", "adverb", "A2"
"anywhere", "adverb", "A2"
"anywhere", "pronoun", "A2"
"app", "noun", "A2"
"appear", "verb", "A2"
"appearance", "noun", "A2"
"apply", "verb", "A2"
"architect", "noun", "A2"
"architecture", "noun", "A2"
"argue", "verb", "A2"
"argument", "noun", "A2"
"army", "noun", "A2"
"arrange", "verb", "A2"
"arrangement", "noun", "A2"
"as", "adverb", "A2"
"as", "conjunction", "A2"
"asleep", "adjective", "A2"
"assistant", "adjective", "A2"
"assistant", "noun", "A2"
"athlete", "noun", "A2"
"attack", "noun", "A2"
"attack", "verb", "A2"
"attend", "verb", "A2"
"attention", "exclamation", "A2"
"attention", "noun", "A2"
"attractive", "adjective", "A2"
"audience", "noun", "A2"
"author", "noun", "A2"
"available", "adjective", "A2"
"average", "adjective", "A2"
"average", "noun", "A2"
"avoid", "verb", "A2"
"award", "noun", "A2"
"awful", "adjective", "A2"
"back", "adjective", "A2"
"background", "noun", "A2"
"badly", "adverb", "A2"
"bar", "noun", "A2"
"baseball", "noun", "A2"
"based", "adjective", "A2"
"basketball", "noun", "A2"
"bean", "noun", "A2"
"bear", "noun", "A2"
"beat", "verb", "A2"
"beef", "noun", "A2"
"before", "adverb", "A2"
"before", "conjunction", "A2"
"behave", "verb", "A2"
"behaviour", "noun", "A2"
"belong", "verb", "A2"
"belt", "noun", "A2"
"benefit", "noun", "A2"
"best", "adverb", "A2"
"best", "noun", "A2"
"better", "adverb", "A2"
"between", "adverb", "A2"
"billion", "number", "A2"
"bin", "noun", "A2"
"biology", "noun", "A2"
"birth", "noun", "A2"
"biscuit", "noun", "A2"
"bit", "noun", "A2"
"blank", "adjective", "A2"
"blank", "noun", "A2"
"blood", "noun", "A2"
"blow", "verb", "A2"
"board", "noun", "A2"
"boil", "verb", "A2"
"bone", "noun", "A2"
"book", "verb", "A2"
"borrow", "verb", "A2"
"boss", "noun", "A2"
"bottom", "adjective", "A2"
"bottom", "noun", "A2"
"bowl", "noun", "A2"
"brain", "noun", "A2"
"bridge", "noun", "A2"
"bright", "adjective", "A2"
"brilliant", "adjective", "A2"
"broken", "adjective", "A2"
"brush", "noun", "A2"
"brush", "verb", "A2"
"burn", "verb", "A2"
"businessman", "noun", "A2"
"button", "noun", "A2"
"camp", "noun", "A2"
"camp", "verb", "A2"
"camping", "noun", "A2"
"can", "noun", "A2"
"care", "noun", "A2"
"care", "verb", "A2"
"careful", "adjective", "A2"
"carefully", "adverb", "A2"
"carpet", "noun", "A2"
"cartoon", "noun", "A2"
"case", "noun", "A2"
"cash", "noun", "A2"
"castle", "noun", "A2"
"catch", "verb", "A2"
"cause", "noun", "A2"
"cause", "verb", "A2"
"celebrate", "verb", "A2"
"celebrity", "noun", "A2"
"certain", "adjective", "A2"
"certainly", "adverb", "A2"
"chance", "noun", "A2"
"character", "noun", "A2"
"charity", "noun", "A2"
"chat", "noun", "A2"
"chat", "verb", "A2"
"check", "noun", "A2"
"chef", "noun", "A2"
"chemistry", "noun", "A2"
"chip", "noun", "A2"
"choice", "noun", "A2"
"church", "noun", "A2"
"cigarette", "noun", "A2"
"circle", "noun", "A2"
"circle", "verb", "A2"
"classical", "adjective", "A2"
"clear", "adjective", "A2"
"clearly", "adverb", "A2"
"clever", "adjective", "A2"
"climate", "noun", "A2"
"close", "adjective", "A2"
"closed", "adjective", "A2"
"clothing", "noun", "A2"
"cloud", "noun", "A2"
"coach", "noun", "A2"
"coast", "noun", "A2"
"code", "noun", "A2"
"colleague", "noun", "A2"
"collect", "verb", "A2"
"column", "noun", "A2"
"comedy", "noun", "A2"
"comfortable", "adjective", "A2"
"comment", "noun", "A2"
"communicate", "verb", "A2"
"community", "noun", "A2"
"compete", "verb", "A2"
"competition", "noun", "A2"
"complain", "verb", "A2"
"completely", "adverb", "A2"
"condition", "noun", "A2"
"conference", "noun", "A2"
"connect", "verb", "A2"
"connected", "adjective", "A2"
"consider", "verb", "A2"
"contain", "verb", "A2"
"context", "noun", "A2"
"continent", "noun", "A2"
"continue", "verb", "A2"
"control", "noun", "A2"
"control", "verb", "A2"
"cook", "noun", "A2"
"cooker", "noun", "A2"
"copy", "noun", "A2"
"copy", "verb", "A2"
"corner", "noun", "A2"
"correctly", "adverb", "A2"
"count", "verb", "A2"
"couple", "noun", "A2"
"cover", "verb", "A2"
"crazy", "adjective", "A2"
"creative", "adjective", "A2"
"credit", "noun", "A2"
"crime", "noun", "A2"
"criminal", "noun", "A2"
"cross", "noun", "A2"
"cross", "verb", "A2"
"crowd", "noun", "A2"
"crowded", "adjective", "A2"
"cry", "verb", "A2"
"cupboard", "noun", "A2"
"curly", "adjective", "A2"
"cycle", "noun", "A2"
"cycle", "verb", "A2"
"daily", "adjective", "A2"
"danger", "noun", "A2"
"dark", "noun", "A2"
"data", "noun", "A2"
"dead", "adjective", "A2"
"deal", "verb", "A2"
"dear", "exclamation", "A2"
"death", "noun", "A2"
"decision", "noun", "A2"
"deep", "adjective", "A2"
"definitely", "adverb", "A2"
"degree", "noun", "A2"
"dentist", "noun", "A2"
"department", "noun", "A2"
"depend", "verb", "A2"
"desert", "noun", "A2"
"designer", "noun", "A2"
"destroy", "verb", "A2"
"detective", "noun", "A2"
"develop", "verb", "A2"
"device", "noun", "A2"
"diary", "noun", "A2"
"differently", "adverb", "A2"
"digital", "adjective", "A2"
"direct", "adjective", "A2"
"direction", "noun", "A2"
"director", "noun", "A2"
"disagree", "verb", "A2"
"disappear", "verb", "A2"
"disaster", "noun", "A2"
"discover", "verb", "A2"
"discovery", "noun", "A2"
"discussion", "noun", "A2"
"disease", "noun", "A2"
"distance", "noun", "A2"
"divorced", "adjective", "A2"
"document", "noun", "A2"
"double", "adjective", "A2"
"double", "determiner", "A2"
"double", "pronoun", "A2"
"double", "verb", "A2"
"download", "noun", "A2"
"download", "verb", "A2"
"downstairs", "adjective", "A2"
"drama", "noun", "A2"
"drawing", "noun", "A2"
"dream", "noun", "A2"
"dream", "verb", "A2"
"drive", "noun", "A2"
"driving", "noun", "A2"
"drop", "verb", "A2"
"drug", "noun", "A2"
"dry", "adjective", "A2"
"dry", "verb", "A2"
"earn", "verb", "A2"
"earth", "noun", "A2"
"easily", "adverb", "A2"
"education", "noun", "A2"
"effect", "noun", "A2"
"either", "adverb", "A2"
"either", "determiner", "A2"
"either", "pronoun", "A2"
"electric", "adjective", "A2"
"electrical", "adjective", "A2"
"electricity", "noun", "A2"
"electronic", "adjective", "A2"
"employ", "verb", "A2"
"employee", "noun", "A2"
"employer", "noun", "A2"
"empty", "adjective", "A2"
"ending", "noun", "A2"
"energy", "noun", "A2"
"engine", "noun", "A2"
"engineer", "noun", "A2"
"enormous", "adjective", "A2"
"enter", "verb", "A2"
"environment", "noun", "A2"
"equipment", "noun", "A2"
"error", "noun", "A2"
"especially", "adverb", "A2"
"essay", "noun", "A2"
"everyday", "adjective", "A2"
"everywhere", "adverb", "A2"
"evidence", "noun", "A2"
"exact", "adjective", "A2"
"exactly", "adverb", "A2"
"excellent", "adjective", "A2"
"except", "preposition", "A2"
"exist", "verb", "A2"
"expect", "verb", "A2"
"experience", "noun", "A2"
"experiment", "noun", "A2"
"expert", "adjective", "A2"
"expert", "noun", "A2"
"explanation", "noun", "A2"
"express", "verb", "A2"
"expression", "noun", "A2"
"extreme", "adjective", "A2"
"extremely", "adverb", "A2"
"factor", "noun", "A2"
"factory", "noun", "A2"
"fail", "verb", "A2"
"fair", "adjective", "A2"
"fall", "noun", "A2"
"fan", "noun", "A2"
"farm", "verb", "A2"
"farming", "noun", "A2"
"fashion", "noun", "A2"
"fat", "noun", "A2"
"fear", "noun", "A2"
"feature", "noun", "A2"
"feed", "verb", "A2"
"female", "adjective", "A2"
"female", "noun", "A2"
"fiction", "noun", "A2"
"field", "noun", "A2"
"fight", "noun", "A2"
"fight", "verb", "A2"
"figure", "noun", "A2"
"film", "verb", "A2"
"final", "noun", "A2"
"finally", "adverb", "A2"
"finger", "noun", "A2"
"finish", "noun", "A2"
"first", "noun", "A2"
"firstly", "adverb", "A2"
"fish", "verb", "A2"
"fishing", "noun", "A2"
"fit", "adjective", "A2"
"fit", "verb", "A2"
"fix", "verb", "A2"
"flat", "adjective", "A2"
"flu", "noun", "A2"
"fly", "noun", "A2"
"flying", "adjective", "A2"
"flying", "noun", "A2"
"focus", "noun", "A2"
"focus", "verb", "A2"
"following", "adjective", "A2"
"foreign", "adjective", "A2"
"forest", "noun", "A2"
"fork", "noun", "A2"
"formal", "adjective", "A2"
"fortunately", "adverb", "A2"
"forward", "adverb", "A2"
"free", "adverb", "A2"
"fresh", "adjective", "A2"
"fridge", "noun", "A2"
"frog", "noun", "A2"
"fun", "adjective", "A2"
"furniture", "noun", "A2"
"further", "adjective", "A2"
"future", "adjective", "A2"
"gallery", "noun", "A2"
"gap", "noun", "A2"
"gas", "noun", "A2"
"gate", "noun", "A2"
"general", "adjective", "A2"
"gift", "noun", "A2"
"goal", "noun", "A2"
"god", "noun", "A2"
"gold", "adjective", "A2"
"gold", "noun", "A2"
"golf", "noun", "A2"
"good", "noun", "A2"
"government", "noun", "A2"
"grass", "noun", "A2"
"greet", "verb", "A2"
"ground", "noun", "A2"
"guest", "noun", "A2"
"guide", "noun", "A2"
"guide", "verb", "A2"
"gun", "noun", "A2"
"guy", "noun", "A2"
"habit", "noun", "A2"
"half", "adverb", "A2"
"hall", "noun", "A2"
"happily", "adverb", "A2"
"have auxiliary", "verb", "A2"
"headache", "noun", "A2"
"heart", "noun", "A2"
"heat", "noun", "A2"
"heat", "verb", "A2"
"heavy", "adjective", "A2"
"height", "noun", "A2"
"helpful", "adjective", "A2"
"hero", "noun", "A2"
"hers", "pronoun", "A2"
"herself", "pronoun", "A2"
"hide", "verb", "A2"
"high", "adverb", "A2"
"hill", "noun", "A2"
"himself", "pronoun", "A2"
"his", "pronoun", "A2"
"hit", "noun", "A2"
"hit", "verb", "A2"
"hockey", "noun", "A2"
"hold", "verb", "A2"
"hole", "noun", "A2"
"home", "adjective", "A2"
"hope", "noun", "A2"
"huge", "adjective", "A2"
"human", "adjective", "A2"
"human", "noun", "A2"
"hurt", "adjective", "A2"
"hurt", "verb", "A2"
"ideal", "adjective", "A2"
"identify", "verb", "A2"
"ill", "adjective", "A2"
"illness", "noun", "A2"
"image", "noun", "A2"
"immediately", "adverb", "A2"
"impossible", "adjective", "A2"
"included", "adjective", "A2"
"including", "preposition", "A2"
"increase", "noun", "A2"
"increase", "verb", "A2"
"incredible", "adjective", "A2"
"independent", "adjective", "A2"
"individual", "adjective", "A2"
"individual", "noun", "A2"
"industry", "noun", "A2"
"informal", "adjective", "A2"
"injury", "noun", "A2"
"insect", "noun", "A2"
"inside", "adjective", "A2"
"inside", "adverb", "A2"
"inside", "noun", "A2"
"inside", "preposition", "A2"
"instead", "adverb", "A2"
"instruction", "noun", "A2"
"instructor", "noun", "A2"
"instrument", "noun", "A2"
"intelligent", "adjective", "A2"
"international", "adjective", "A2"
"introduction", "noun", "A2"
"invent", "verb", "A2"
"invention", "noun", "A2"
"invitation", "noun", "A2"
"invite", "verb", "A2"
"involve", "verb", "A2"
"item", "noun", "A2"
"itself", "pronoun", "A2"
"jam", "noun", "A2"
"jazz", "noun", "A2"
"jewellery", "noun", "A2"
"joke", "noun", "A2"
"joke", "verb", "A2"
"journalist", "noun", "A2"
"jump", "noun", "A2"
"jump", "verb", "A2"
"kid", "noun", "A2"
"kill", "verb", "A2"
"king", "noun", "A2"
"knee", "noun", "A2"
"knife", "noun", "A2"
"knock", "verb", "A2"
"knowledge", "noun", "A2"
"lab", "noun", "A2"
"lady", "noun", "A2"
"lake", "noun", "A2"
"lamp", "noun", "A2"
"land", "verb", "A2"
"laptop", "noun", "A2"
"last", "adverb", "A2"
"last", "noun", "A2"
"last", "verb", "A2"
"later", "adjective", "A2"
"laughter", "noun", "A2"
"law", "noun", "A2"
"lawyer", "noun", "A2"
"lazy", "adjective", "A2"
"lead", "verb", "A2"
"leader", "noun", "A2"
"learning", "noun", "A2"
"least", "adverb", "A2"
"least", "determiner", "A2"
"least", "pronoun", "A2"
"lecture", "noun", "A2"
"lecture", "verb", "A2"
"lemon", "noun", "A2"
"lend", "verb", "A2"
"less", "adverb", "A2"
"less", "determiner", "A2"
"less", "pronoun", "A2"
"level", "noun", "A2"
"lifestyle", "noun", "A2"
"lift", "noun", "A2"
"lift", "verb", "A2"
"light", "verb", "A2"
"likely", "adjective", "A2"
"link", "noun", "A2"
"link", "verb", "A2"
"listener", "noun", "A2"
"little", "adverb", "A2"
"lock", "noun", "A2"
"lock", "verb", "A2"
"look", "noun", "A2"
"lorry", "noun", "A2"
"lost", "adjective", "A2"
"loud", "adjective", "A2"
"loud", "adverb", "A2"
"loudly", "adverb", "A2"
"lovely", "adjective", "A2"
"low", "adjective", "A2"
"low", "adverb", "A2"
"luck", "noun", "A2"
"lucky", "adjective", "A2"
"mail", "noun", "A2"
"mail", "verb", "A2"
"major", "adjective", "A2"
"male", "adjective", "A2"
"male", "noun", "A2"
"manage", "verb", "A2"
"manager", "noun", "A2"
"manner", "noun", "A2"
"mark", "noun", "A2"
"mark", "verb", "A2"
"marry", "verb", "A2"
"material", "noun", "A2"
"mathematics", "noun", "A2"
"maths", "noun", "A2"
"matter", "noun", "A2"
"matter", "verb", "A2"
"may modal", "verb", "A2"
"media", "noun", "A2"
"medical", "adjective", "A2"
"medicine", "noun", "A2"
"memory", "noun", "A2"
"mention", "verb", "A2"
"metal", "noun", "A2"
"method", "noun", "A2"
"middle", "adjective", "A2"
"middle", "noun", "A2"
"might modal", "verb", "A2"
"mind", "noun", "A2"
"mind", "verb", "A2"
"mine", "pronoun", "A2"
"mirror", "noun", "A2"
"missing", "adjective", "A2"
"mobile", "adjective", "A2"
"mobile", "noun", "A2"
"monkey", "noun", "A2"
"moon", "noun", "A2"
"mostly", "adverb", "A2"
"motorcycle", "noun", "A2"
"movement", "noun", "A2"
"musical", "adjective", "A2"
"musician", "noun", "A2"
"myself", "pronoun", "A2"
"narrow", "adjective", "A2"
"national", "adjective", "A2"
"nature", "noun", "A2"
"nearly", "adverb", "A2"
"necessary", "adjective", "A2"
"neck", "noun", "A2"
"need", "noun", "A2"
"neither", "determiner", "A2"
"neither", "pronoun", "A2"
"nervous", "adjective", "A2"
"network", "noun", "A2"
"noise", "noun", "A2"
"noisy", "adjective", "A2"
"none", "pronoun", "A2"
"normal", "adjective", "A2"
"normally", "adverb", "A2"
"notice", "noun", "A2"
"notice", "verb", "A2"
"novel", "noun", "A2"
"nowhere", "adverb", "A2"
"number", "verb", "A2"
"nut", "noun", "A2"
"ocean", "noun", "A2"
"offer", "noun", "A2"
"offer", "verb", "A2"
"officer", "noun", "A2"
"oil", "noun", "A2"
"onto", "preposition", "A2"
"opportunity", "noun", "A2"
"option", "noun", "A2"
"ordinary", "adjective", "A2"
"organization", "noun", "A2"
"organize", "verb", "A2"
"original", "adjective", "A2"
"ourselves", "pronoun", "A2"
"outside", "adjective", "A2"
"outside", "noun", "A2"
"outside", "preposition", "A2"
"oven", "noun", "A2"
"own", "verb", "A2"
"owner", "noun", "A2"
"pack", "verb", "A2"
"pain", "noun", "A2"
"painter", "noun", "A2"
"palace", "noun", "A2"
"pants", "noun", "A2"
"parking", "noun", "A2"
"particular", "adjective", "A2"
"pass", "verb", "A2"
"passenger", "noun", "A2"
"past", "adverb", "A2"
"patient", "noun", "A2"
"pattern", "noun", "A2"
"pay", "noun", "A2"
"peace", "noun", "A2"
"penny", "noun", "A2"
"per", "preposition", "A2"
"per cent", "adjective", "A2"
"per cent", "adverb", "A2"
"per cent", "noun", "A2"
"perform", "verb", "A2"
"perhaps", "adverb", "A2"
"permission", "noun", "A2"
"personality", "noun", "A2"
"pet", "noun", "A2"
"petrol", "noun", "A2"
"photograph", "verb", "A2"
"physical", "adjective", "A2"
"physics", "noun", "A2"
"pick", "verb", "A2"
"pilot", "noun", "A2"
"planet", "noun", "A2"
"plant", "verb", "A2"
"plastic", "adjective", "A2"
"plastic", "noun", "A2"
"plate", "noun", "A2"
"platform", "noun", "A2"
"please", "verb", "A2"
"pleased", "adjective", "A2"
"pocket", "noun", "A2"
"polite", "adjective", "A2"
"pollution", "noun", "A2"
"pop", "adjective", "A2"
"pop", "noun", "A2"
"population", "noun", "A2"
"position", "noun", "A2"
"possession", "noun", "A2"
"possibility", "noun", "A2"
"poster", "noun", "A2"
"power", "noun", "A2"
"predict", "verb", "A2"
"present", "verb", "A2"
"president", "noun", "A2"
"prevent", "verb", "A2"
"print", "verb", "A2"
"printer", "noun", "A2"
"prison", "noun", "A2"
"prize", "noun", "A2"
"process", "noun", "A2"
"produce", "verb", "A2"
"professional", "adjective", "A2"
"professor", "noun", "A2"
"profile", "noun", "A2"
"program", "noun", "A2"
"progress", "noun", "A2"
"promise", "noun", "A2"
"promise", "verb", "A2"
"pronounce", "verb", "A2"
"protect", "verb", "A2"
"provide", "verb", "A2"
"pub", "noun", "A2"
"public", "adjective", "A2"
"public", "noun", "A2"
"publish", "verb", "A2"
"pull", "verb", "A2"
"purpose", "noun", "A2"
"push", "verb", "A2"
"quality", "noun", "A2"
"quantity", "noun", "A2"
"queen", "noun", "A2"
"question", "verb", "A2"
"quietly", "adverb", "A2"
"race", "noun", "A2"
"race", "verb", "A2"
"railway", "noun", "A2"
"raise", "verb", "A2"
"rate", "noun", "A2"
"rather", "adverb", "A2"
"reach", "verb", "A2"
"react", "verb", "A2"
"realize", "verb", "A2"
"receive", "verb", "A2"
"recent", "adjective", "A2"
"recently", "adverb", "A2"
"reception", "noun", "A2"
"recipe", "noun", "A2"
"recognize", "verb", "A2"
"recommend", "verb", "A2"
"record", "noun", "A2"
"record", "verb", "A2"
"recording", "noun", "A2"
"recycle", "verb", "A2"
"reduce", "verb", "A2"
"refer", "verb", "A2"
"refuse", "verb", "A2"
"region", "noun", "A2"
"regular", "adjective", "A2"
"relationship", "noun", "A2"
"remove", "verb", "A2"
"repair", "verb", "A2"
"replace", "verb", "A2"
"reply", "noun", "A2"
"reply", "verb", "A2"
"report", "verb", "A2"
"reporter", "noun", "A2"
"request", "noun", "A2"
"research", "noun", "A2"
"research", "verb", "A2"
"researcher", "noun", "A2"
"respond", "verb", "A2"
"response", "noun", "A2"
"rest", "noun", "A2"
"rest", "verb", "A2"
"review", "noun", "A2"
"review", "verb", "A2"
"ride", "noun", "A2"
"ring", "noun", "A2"
"ring", "verb", "A2"
"rise", "verb", "A2"
"rock", "noun", "A2"
"role", "noun", "A2"
"roof", "noun", "A2"
"round", "adjective", "A2"
"round", "adverb", "A2"
"round", "preposition", "A2"
"route", "noun", "A2"
"rubbish", "noun", "A2"
"rude", "adjective", "A2"
"run", "noun", "A2"
"runner", "noun", "A2"
"running", "noun", "A2"
"sadly", "adverb", "A2"
"safe", "adjective", "A2"
"sail", "verb", "A2"
"sailing", "noun", "A2"
"salary", "noun", "A2"
"sale", "noun", "A2"
"sauce", "noun", "A2"
"save", "verb", "A2"
"scared", "adjective", "A2"
"scary", "adjective", "A2"
"scene", "noun", "A2"
"schedule", "noun", "A2"
"score", "noun", "A2"
"score", "verb", "A2"
"screen", "noun", "A2"
"search", "noun", "A2"
"search", "verb", "A2"
"season", "noun", "A2"
"seat", "noun", "A2"
"second", "adverb", "A2"
"secondly", "adverb", "A2"
"secret", "adjective", "A2"
"secret", "noun", "A2"
"secretary", "noun", "A2"
"seem linking", "verb", "A2"
"sense", "noun", "A2"
"separate", "adjective", "A2"
"series", "noun", "A2"
"serious", "adjective", "A2"
"serve", "verb", "A2"
"service", "noun", "A2"
"several", "determiner", "A2"
"several", "pronoun", "A2"
"shake", "verb", "A2"
"shall modal", "verb", "A2"
"shape", "noun", "A2"
"sheet", "noun", "A2"
"ship", "noun", "A2"
"shoulder", "noun", "A2"
"shout", "noun", "A2"
"shout", "verb", "A2"
"shut", "adjective", "A2"
"shut", "verb", "A2"
"side", "noun", "A2"
"sign", "noun", "A2"
"sign", "verb", "A2"
"silver", "adjective", "A2"
"silver", "noun", "A2"
"simple", "adjective", "A2"
"since", "conjunction", "A2"
"since", "preposition", "A2"
"singing", "noun", "A2"
"single", "adjective", "A2"
"single", "noun", "A2"
"sir", "noun", "A2"
"site", "noun", "A2"
"size", "noun", "A2"
"ski", "adjective", "A2"
"ski", "noun", "A2"
"ski", "verb", "A2"
"skiing", "noun", "A2"
"skin", "noun", "A2"
"sky", "noun", "A2"
"sleep", "noun", "A2"
"slowly", "adverb", "A2"
"smartphone", "noun", "A2"
"smell", "noun", "A2"
"smell", "verb", "A2"
"smile", "noun", "A2"
"smile", "verb", "A2"
"smoke", "noun", "A2"
"smoke", "verb", "A2"
"smoking", "noun", "A2"
"soap", "noun", "A2"
"soccer", "noun", "A2"
"social", "adjective", "A2"
"society", "noun", "A2"
"sock", "noun", "A2"
"soft", "adjective", "A2"
"soldier", "noun", "A2"
"solution", "noun", "A2"
"solve", "verb", "A2"
"somewhere", "adverb", "A2"
"somewhere", "pronoun", "A2"
"sort", "noun", "A2"
"source", "noun", "A2"
"speaker", "noun", "A2"
"specific", "adjective", "A2"
"speech", "noun", "A2"
"speed", "noun", "A2"
"spider", "noun", "A2"
"spoon", "noun", "A2"
"square", "adjective", "A2"
"square", "noun", "A2"
"stage", "noun", "A2"
"stair", "noun", "A2"
"stamp", "noun", "A2"
"star", "verb", "A2"
"start", "noun", "A2"
"state", "noun", "A2"
"stay", "noun", "A2"
"steal", "verb", "A2"
"step", "noun", "A2"
"stomach", "noun", "A2"
"stone", "noun", "A2"
"store", "noun", "A2"
"storm", "noun", "A2"
"straight", "adjective", "A2"
"straight", "adverb", "A2"
"strange", "adjective", "A2"
"strategy", "noun", "A2"
"stress", "noun", "A2"
"stress", "verb", "A2"
"structure", "noun", "A2"
"stupid", "adjective", "A2"
"succeed", "verb", "A2"
"successful", "adjective", "A2"
"such", "determiner", "A2"
"such", "pronoun", "A2"
"suddenly", "adverb", "A2"
"suggest", "verb", "A2"
"suggestion", "noun", "A2"
"suit", "noun", "A2"
"support", "noun", "A2"
"support", "verb", "A2"
"suppose", "verb", "A2"
"sure", "adverb", "A2"
"surprise", "noun", "A2"
"surprise", "verb", "A2"
"surprised", "adjective", "A2"
"surprising", "adjective", "A2"
"survey", "noun", "A2"
"sweet", "adjective", "A2"
"sweet", "noun", "A2"
"symbol", "noun", "A2"
"system", "noun", "A2"
"tablet", "noun", "A2"
"talk", "noun", "A2"
"target", "noun", "A2"
"task", "noun", "A2"
"taste", "noun", "A2"
"taste", "verb", "A2"
"teaching", "noun", "A2"
"technology", "noun", "A2"
"teenage", "adjective", "A2"
"temperature", "noun", "A2"
"term", "noun", "A2"
"text", "verb", "A2"
"themselves", "pronoun", "A2"
"thick", "adjective", "A2"
"thief", "noun", "A2"
"thin", "adjective", "A2"
"thinking", "noun", "A2"
"third", "noun", "A2"
"thought", "noun", "A2"
"throw", "verb", "A2"
"tidy", "adjective", "A2"
"tidy", "verb", "A2"
"tie", "noun", "A2"
"tie", "verb", "A2"
"tip", "noun", "A2"
"tool", "noun", "A2"
"top", "adjective", "A2"
"top", "noun", "A2"
"touch", "verb", "A2"
"tour", "noun", "A2"
"tourism", "noun", "A2"
"towards", "preposition", "A2"
"towel", "noun", "A2"
"tower", "noun", "A2"
"toy", "adjective", "A2"
"toy", "noun", "A2"
"track", "noun", "A2"
"tradition", "noun", "A2"
"traditional", "adjective", "A2"
"train", "verb", "A2"
"trainer", "noun", "A2"
"training", "noun", "A2"
"transport", "noun", "A2"
"traveller", "noun", "A2"
"trouble", "noun", "A2"
"truck", "noun", "A2"
"twin", "adjective", "A2"
"twin", "noun", "A2"
"typical", "adjective", "A2"
"underground", "adjective", "A2"
"underground", "adverb", "A2"
"understanding", "noun", "A2"
"unfortunately", "adverb", "A2"
"unhappy", "adjective", "A2"
"uniform", "noun", "A2"
"unit", "noun", "A2"
"united", "adjective", "A2"
"unusual", "adjective", "A2"
"upstairs", "adjective", "A2"
"use", "noun", "A2"
"used to modal", "verb", "A2"
"user", "noun", "A2"
"usual", "adjective", "A2"
"valley", "noun", "A2"
"van", "noun", "A2"
"variety", "noun", "A2"
"vehicle", "noun", "A2"
"view", "noun", "A2"
"virus", "noun", "A2"
"voice", "noun", "A2"
"wait", "noun", "A2"
"war", "noun", "A2"
"wash", "noun", "A2"
"washing", "noun", "A2"
"wave", "noun", "A2"
"weak", "adjective", "A2"
"web", "noun", "A2"
"wedding", "noun", "A2"
"weight", "noun", "A2"
"welcome", "noun", "A2"
"wet", "adjective", "A2"
"wheel", "noun", "A2"
"while", "conjunction", "A2"
"whole", "adjective", "A2"
"whose", "determiner", "A2"
"whose", "pronoun", "A2"
"wide", "adjective", "A2"
"wild", "adjective", "A2"
"wind", "noun", "A2"
"winner", "noun", "A2"
"wish", "noun", "A2"
"wish", "verb", "A2"
"wood", "noun", "A2"
"wooden", "adjective", "A2"
"working", "adjective", "A2"
"worried", "adjective", "A2"
"worry", "verb", "A2"
"worse", "adjective", "A2"
"worst", "adjective", "A2"
"wow", "exclamation", "A2"
"yet", "adverb", "A2"
"yours", "pronoun", "A2"
"zero", "number", "A2"
"absolutely", "adverb", "B1"
"academic", "adjective", "B1"
"access", "noun", "B1"
"access", "verb", "B1"
"accommodation", "noun", "B1"
"account", "noun", "B1"
"achievement", "noun", "B1"
"act", "noun", "B1"
"ad", "noun", "B1"
"addition", "noun", "B1"
"admire", "verb", "B1"
"admit", "verb", "B1"
"advanced", "adjective", "B1"
"advise", "verb", "B1"
"afford", "verb", "B1"
"age", "verb", "B1"
"aged", "adjective", "B1"
"agent", "noun", "B1"
"agreement", "noun", "B1"
"ahead", "adverb", "B1"
"aim", "noun", "B1"
"aim", "verb", "B1"
"alarm", "noun", "B1"
"album", "noun", "B1"
"alcohol", "noun", "B1"
"alcoholic", "adjective", "B1"
"alternative", "adjective", "B1"
"amazed", "adjective", "B1"
"ambition", "noun", "B1"
"ambitious", "adjective", "B1"
"analyse", "verb", "B1"
"analysis", "noun", "B1"
"announce", "verb", "B1"
"announcement", "noun", "B1"
"annoy", "verb", "B1"
